beat_index,t_s,t_dt,r_index,RR_prev_ms,RR_next_ms,P_onset_idx,QRS_onset_idx,QRS_offset_idx,QRS_ms,PR_ms,T_peak_idx,T_end_idx,RT_peak_ms,RT_end_ms,QT_ms,QTc_Bazett_ms,QTc_Fridericia_ms,Tpeak_Tend_ms
100,77.5625,2019-06-06 06:25:47.562500,18615,770.8333333333334,770.8333333333334,18565.0,18588,18641,220.83333333333331,95.83333333333334,18668.0,,220.83333333333331,,,,,
101,78.33333333333333,2019-06-06 06:25:48.333333,18800,770.8333333333334,775.0,18755.0,18773,18826,220.83333333333331,75.0,18847.0,,195.83333333333334,,,,,
102,79.10833333333333,2019-06-06 06:25:49.108333,18986,775.0,766.6666666666667,18935.0,18959,19012,220.83333333333331,100.0,19058.0,,300.0,,,,,
103,79.875,2019-06-06 06:25:49.875000,19170,766.6666666666667,762.5,19125.0,19143,19196,220.83333333333331,75.0,19314.0,,600.0,,,,,
104,80.6375,2019-06-06 06:25:50.637500,19353,762.5,766.6666666666667,19268.0,19327,19379,216.66666666666669,245.83333333333331,19490.0,,570.8333333333333,,,,,
105,81.40416666666667,2019-06-06 06:25:51.404167,19537,766.6666666666667,762.5,19474.0,19510,19563,220.83333333333331,150.0,19681.0,,600.0,,,,,
106,82.16666666666667,2019-06-06 06:25:52.166667,19720,762.5,758.3333333333333,19658.0,19693,19746,220.83333333333331,145.83333333333334,19816.0,,400.0,,,,,
107,82.925,2019-06-06 06:25:52.925000,19902,758.3333333333333,745.8333333333334,19849.0,19875,19928,220.83333333333331,108.33333333333334,19972.0,,291.6666666666667,,,,,
108,83.67083333333333,2019-06-06 06:25:53.670833,20081,745.8333333333334,750.0,20016.0,20054,20107,220.83333333333331,158.33333333333331,20209.0,,533.3333333333334,,,,,
109,84.42083333333333,2019-06-06 06:25:54.420833,20261,750.0,750.0,20216.0,20234,20287,220.83333333333331,75.0,20323.0,20388.0,258.33333333333337,529.1666666666666,641.6666666666667,740.9328454600198,706.2455504580174,270.8333333333333
110,85.17083333333333,2019-06-06 06:25:55.170833,20441,750.0,745.8333333333334,20356.0,20415,20467,216.66666666666669,245.83333333333331,20576.0,,562.5,,,,,
111,85.91666666666667,2019-06-06 06:25:55.916667,20620,745.8333333333334,725.0,20534.0,20593,20646,220.83333333333331,245.83333333333331,20759.0,,579.1666666666667,,,,,
112,86.64166666666667,2019-06-06 06:25:56.641667,20794,725.0,720.8333333333334,20745.0,20768,20820,216.66666666666669,95.83333333333334,20918.0,,516.6666666666667,,,,,
113,87.3625,2019-06-06 06:25:57.362500,20967,720.8333333333334,725.0,20880.0,20940,20993,220.83333333333331,250.0,21105.0,,575.0,,,,,
114,88.0875,2019-06-06 06:25:58.087500,21141,725.0,812.5,21078.0,21114,21167,220.83333333333331,150.0,21177.0,,150.0,,,,,
115,88.9,2019-06-06 06:25:58.900000,21336,812.5,654.1666666666666,21310.0,21329,21363,141.66666666666666,79.16666666666666,21423.0,,362.5,,,,,
116,89.55416666666666,2019-06-06 06:25:59.554167,21493,654.1666666666666,733.3333333333333,21436.0,21466,21519,220.83333333333331,125.0,21529.0,,150.0,,,,,
117,90.2875,2019-06-06 06:26:00.287500,21669,733.3333333333333,729.1666666666666,21622.0,21642,21695,220.83333333333331,83.33333333333333,21767.0,,408.3333333333333,,,,,
118,91.01666666666667,2019-06-06 06:26:01.016667,21844,729.1666666666666,741.6666666666667,21795.0,21817,21870,220.83333333333331,91.66666666666666,21972.0,,533.3333333333334,,,,,
119,91.75833333333334,2019-06-06 06:26:01.758333,22022,741.6666666666667,733.3333333333333,21978.0,21996,22048,216.66666666666669,75.0,22092.0,,291.6666666666667,,,,,
120,92.49166666666666,2019-06-06 06:26:02.491667,22198,733.3333333333333,737.5,22150.0,22171,22224,220.83333333333331,87.5,22326.0,,533.3333333333334,,,,,
121,93.22916666666667,2019-06-06 06:26:03.229167,22375,737.5,733.3333333333333,22288.0,22348,22401,220.83333333333331,250.0,22445.0,,291.6666666666667,,,,,
122,93.9625,2019-06-06 06:26:03.962500,22551,733.3333333333333,733.3333333333333,22493.0,22524,22577,220.83333333333331,129.16666666666669,22651.0,,416.6666666666667,,,,,
123,94.69583333333334,2019-06-06 06:26:04.695833,22727,733.3333333333333,716.6666666666666,22664.0,22700,22753,220.83333333333331,150.0,22871.0,,600.0,,,,,
124,95.4125,2019-06-06 06:26:05.412500,22899,716.6666666666666,525.0,22839.0,22873,22908,145.83333333333334,141.66666666666666,23028.0,,537.5,,,,,
125,95.9375,2019-06-06 06:26:05.937500,23025,525.0,1850.0,,22998,23030,133.33333333333334,,23069.0,,183.33333333333331,,,,,
126,97.7875,2019-06-06 06:26:07.787500,23469,1850.0,48320.833333333336,23406.0,23442,23477,145.83333333333334,150.0,23505.0,,150.0,,,,,
127,146.10833333333332,2019-06-06 06:26:56.108333,35066,48320.833333333336,1608.3333333333335,35027.0,35060,35083,95.83333333333334,137.5,35112.0,,191.66666666666669,,,,,
128,147.71666666666667,2019-06-06 06:26:57.716667,35452,1608.3333333333335,475.0,35386.0,35425,35460,145.83333333333334,162.5,35493.0,,170.83333333333334,,,,,
129,148.19166666666666,2019-06-06 06:26:58.191667,35566,475.0,870.8333333333334,35480.0,35539,35577,158.33333333333331,245.83333333333331,35602.0,,150.0,,,,,
130,149.0625,2019-06-06 06:26:59.062500,35775,870.8333333333334,1054.1666666666667,,35749,35802,220.83333333333331,,35919.0,,600.0,,,,,
131,150.11666666666667,2019-06-06 06:27:00.116667,36028,1054.1666666666667,704.1666666666667,35942.0,36001,36055,225.0,245.83333333333331,36168.0,,583.3333333333334,,,,,
132,150.82083333333333,2019-06-06 06:27:00.820833,36197,704.1666666666667,1104.1666666666667,36111.0,36170,36224,225.0,245.83333333333331,36246.0,,204.16666666666666,,,,,
133,151.925,2019-06-06 06:27:01.925000,36462,1104.1666666666667,2304.1666666666665,36434.0,36451,36489,158.33333333333331,70.83333333333333,36552.0,,375.0,,,,,
134,154.22916666666666,2019-06-06 06:27:04.229167,37015,2304.1666666666665,570.8333333333333,36929.0,36988,37042,225.0,245.83333333333331,37152.0,,570.8333333333333,,,,,
135,154.8,2019-06-06 06:27:04.800000,37152,570.8333333333333,3058.333333333333,,37126,37178,216.66666666666669,,37188.0,,150.0,,,,,
136,157.85833333333332,2019-06-06 06:27:07.858333,37886,3058.333333333333,670.8333333333333,37801.0,37860,37913,220.83333333333331,245.83333333333331,37979.0,,387.5,,,,,
137,158.52916666666667,2019-06-06 06:27:08.529167,38047,670.8333333333333,720.8333333333334,37981.0,38040,38074,141.66666666666666,245.83333333333331,38191.0,,600.0,,,,,
138,159.25,2019-06-06 06:27:09.250000,38220,720.8333333333334,1487.5,38151.0,38210,38247,154.16666666666669,245.83333333333331,38317.0,,404.1666666666667,,,,,
139,160.7375,2019-06-06 06:27:10.737500,38577,1487.5,483.3333333333333,38498.0,38557,38604,195.83333333333334,245.83333333333331,38697.0,,500.0,,,,,
140,161.22083333333333,2019-06-06 06:27:11.220833,38693,483.3333333333333,475.0,38626.0,38686,38719,137.5,250.0,38802.0,,454.1666666666667,,,,,
141,161.69583333333333,2019-06-06 06:27:11.695833,38807,475.0,2612.5,38720.0,38780,38815,145.83333333333334,250.0,38843.0,,150.0,,,,,
142,164.30833333333334,2019-06-06 06:27:14.308333,39434,2612.5,700.0,39349.0,39408,39461,220.83333333333331,245.83333333333331,39528.0,,391.6666666666667,,,,,
143,165.00833333333333,2019-06-06 06:27:15.008333,39602,700.0,729.1666666666666,39532.0,39592,39629,154.16666666666669,250.0,39689.0,39724.0,362.5,508.3333333333333,550.0,657.3757351339166,619.4363342439834,145.83333333333334
144,165.7375,2019-06-06 06:27:15.737500,39777,729.1666666666666,725.0,39690.0,39750,39804,225.0,250.0,39865.0,,366.66666666666663,,,,,
145,166.4625,2019-06-06 06:27:16.462500,39951,725.0,750.0,39887.0,39942,39978,150.0,229.16666666666666,40031.0,40076.0,333.3333333333333,520.8333333333334,558.3333333333334,655.7292451247523,621.5091895769522,187.5
146,167.2125,2019-06-06 06:27:17.212500,40131,750.0,704.1666666666667,40062.0,40121,40158,154.16666666666669,245.83333333333331,40218.0,,362.5,,,,,
147,167.91666666666666,2019-06-06 06:27:17.916667,40300,704.1666666666667,537.5,40221.0,40274,40327,220.83333333333331,220.83333333333331,40429.0,,537.5,,,,,
148,168.45416666666668,2019-06-06 06:27:18.454167,40429,537.5,537.5,,40402,40455,220.83333333333331,,40471.0,40507.0,175.0,325.0,437.5,596.7450470366643,538.086258336801,150.0
149,168.99166666666667,2019-06-06 06:27:18.991667,40558,537.5,700.0,40516.0,40547,40585,158.33333333333331,129.16666666666669,40655.0,,404.1666666666667,,,,,
150,169.69166666666666,2019-06-06 06:27:19.691667,40726,700.0,1145.8333333333333,40640.0,40699,40753,225.0,245.83333333333331,40809.0,,345.8333333333333,,,,,
151,170.8375,2019-06-06 06:27:20.837500,41001,1145.8333333333333,691.6666666666666,,40975,41028,220.83333333333331,,41074.0,,304.16666666666663,,,,,
152,171.52916666666667,2019-06-06 06:27:21.529167,41167,691.6666666666666,587.5,41095.0,41154,41194,166.66666666666666,245.83333333333331,41308.0,,587.5,,,,,
153,172.11666666666667,2019-06-06 06:27:22.116667,41308,587.5,920.8333333333333,,41282,41334,216.66666666666669,,41424.0,,483.3333333333333,,,,,
154,173.0375,2019-06-06 06:27:23.037500,41529,920.8333333333333,666.6666666666666,,41503,41555,216.66666666666669,,41602.0,41638.0,304.16666666666663,454.1666666666667,562.5,586.1813689337694,578.1788258004211,150.0
155,173.70416666666668,2019-06-06 06:27:23.704167,41689,666.6666666666666,1058.3333333333333,41602.0,41662,41716,225.0,250.0,41775.0,,358.3333333333333,,,,,
156,174.7625,2019-06-06 06:27:24.762500,41943,1058.3333333333333,700.0,41857.0,41916,41970,225.0,245.83333333333331,42028.0,42064.0,354.1666666666667,504.16666666666663,616.6666666666667,599.4310513327093,605.1220550164162,150.0
157,175.4625,2019-06-06 06:27:25.462500,42111,700.0,1050.0,42039.0,42098,42138,166.66666666666666,245.83333333333331,42195.0,,350.0,,,,,
158,176.5125,2019-06-06 06:27:26.512500,42363,1050.0,700.0,42285.0,42336,42390,225.0,212.5,42437.0,42501.0,308.33333333333337,575.0,687.5,670.9313001521166,676.4093509292603,266.6666666666667
