beat_index,t_s,t_dt,r_index,RR_prev_ms,RR_next_ms,P_onset_idx,QRS_onset_idx,QRS_offset_idx,QRS_ms,PR_ms,T_peak_idx,T_end_idx,RT_peak_ms,RT_end_ms,QT_ms,QTc_Bazett_ms,QTc_Fridericia_ms,Tpeak_Tend_ms
156,168.45,2019-06-06 06:27:18.450000,40428,616.6666666666667,933.3333333333334,,40402,40455,220.83333333333331,,40468.0,,166.66666666666666,,,,,
157,169.38333333333333,2019-06-06 06:27:19.383333,40652,933.3333333333334,937.5,40603.0,40632,40679,195.83333333333334,120.83333333333333,40743.0,,379.16666666666663,,,,,
158,170.32083333333333,2019-06-06 06:27:20.320833,40877,937.5,516.6666666666667,40805.0,40864,40890,108.33333333333334,245.83333333333331,41002.0,,520.8333333333334,,,,,
159,170.8375,2019-06-06 06:27:20.837500,41001,516.6666666666667,679.1666666666667,,40975,41028,220.83333333333331,,41072.0,41099.0,295.8333333333333,408.3333333333333,516.6666666666667,718.7952884282608,643.8830050933609,112.5
160,171.51666666666668,2019-06-06 06:27:21.516667,41164,679.1666666666667,600.0,41078.0,41138,41190,216.66666666666669,250.0,41308.0,,600.0,,,,,
161,172.11666666666667,2019-06-06 06:27:22.116667,41308,600.0,920.8333333333333,,41282,41334,216.66666666666669,,41422.0,,475.0,,,,,
162,173.0375,2019-06-06 06:27:23.037500,41529,920.8333333333333,1012.5,41454.0,41503,41555,216.66666666666669,204.16666666666666,41599.0,41618.0,291.6666666666667,370.83333333333337,479.1666666666667,499.3396846472851,492.522703459618,79.16666666666666
163,174.05,2019-06-06 06:27:24.050000,41772,1012.5,1058.3333333333333,41686.0,41746,41799,220.83333333333331,250.0,41857.0,,354.1666666666667,,,,,
164,175.10833333333332,2019-06-06 06:27:25.108333,42026,1058.3333333333333,695.8333333333333,41940.0,41999,42052,220.83333333333331,245.83333333333331,42109.0,42144.0,345.8333333333333,491.66666666666663,604.1666666666666,587.280421913803,592.856067414732,145.83333333333334
165,175.80416666666667,2019-06-06 06:27:25.804167,42193,695.8333333333333,700.0,42149.0,42186,42219,137.5,154.16666666666669,42277.0,,350.0,,,,,
166,176.50416666666666,2019-06-06 06:27:26.504167,42361,700.0,695.8333333333333,42275.0,42334,42387,220.83333333333331,245.83333333333331,42414.0,,220.83333333333331,,,,,
167,177.2,2019-06-06 06:27:27.200000,42528,695.8333333333333,733.3333333333333,42499.0,42521,42554,137.5,91.66666666666666,42672.0,,600.0,,,,,
168,177.93333333333334,2019-06-06 06:27:27.933333,42704,733.3333333333333,645.8333333333334,,42678,42731,220.83333333333331,,42774.0,,291.6666666666667,,,,,
169,178.57916666666668,2019-06-06 06:27:28.579167,42859,645.8333333333334,720.8333333333334,42773.0,42832,42885,220.83333333333331,245.83333333333331,42944.0,,354.1666666666667,,,,,
170,179.3,2019-06-06 06:27:29.300000,43032,720.8333333333334,1025.0,42946.0,43006,43058,216.66666666666669,250.0,43124.0,,383.33333333333337,,,,,
171,180.325,2019-06-06 06:27:30.325000,43278,1025.0,566.6666666666666,43218.0,43262,43287,104.16666666666667,183.33333333333331,43414.0,,566.6666666666666,,,,,
172,180.89166666666668,2019-06-06 06:27:30.891667,43414,566.6666666666666,870.8333333333334,,43387,43440,220.83333333333331,,43462.0,,200.0,,,,,
173,181.7625,2019-06-06 06:27:31.762500,43623,870.8333333333334,879.1666666666666,43555.0,43615,43649,141.66666666666666,250.0,43740.0,,487.5,,,,,
174,182.64166666666668,2019-06-06 06:27:32.641667,43834,879.1666666666666,475.0,43801.0,43825,43841,66.66666666666667,100.0,43978.0,,600.0,,,,,
175,183.11666666666667,2019-06-06 06:27:33.116667,43948,475.0,1087.5,43882.0,43942,43966,100.0,250.0,43984.0,,150.0,,,,,
176,184.20416666666668,2019-06-06 06:27:34.204167,44209,1087.5,683.3333333333334,44139.0,44198,44235,154.16666666666669,245.83333333333331,44298.0,,370.83333333333337,,,,,
177,184.8875,2019-06-06 06:27:34.887500,44373,683.3333333333334,1004.1666666666666,44307.0,44367,44387,83.33333333333333,250.0,44505.0,,550.0,,,,,
178,185.89166666666668,2019-06-06 06:27:35.891667,44614,1004.1666666666666,658.3333333333334,44528.0,44587,44622,145.83333333333334,245.83333333333331,44724.0,,458.3333333333333,,,,,
179,186.55,2019-06-06 06:27:36.550000,44772,658.3333333333334,662.5,44709.0,44765,44798,137.5,233.33333333333334,44821.0,,204.16666666666666,,,,,
180,187.2125,2019-06-06 06:27:37.212500,44931,662.5,700.0,44854.0,44905,44957,216.66666666666669,212.5,45047.0,,483.3333333333333,,,,,
181,187.9125,2019-06-06 06:27:37.912500,45099,700.0,683.3333333333334,45033.0,45092,45125,137.5,245.83333333333331,45180.0,,337.5,,,,,
182,188.59583333333333,2019-06-06 06:27:38.595833,45263,683.3333333333334,691.6666666666666,45197.0,45255,45289,141.66666666666666,241.66666666666666,45347.0,,350.0,,,,,
183,189.2875,2019-06-06 06:27:39.287500,45429,691.6666666666666,679.1666666666667,45343.0,45402,45455,220.83333333333331,245.83333333333331,45476.0,,195.83333333333334,,,,,
184,189.96666666666667,2019-06-06 06:27:39.966667,45592,679.1666666666667,704.1666666666667,45506.0,45565,45618,220.83333333333331,245.83333333333331,45674.0,,341.6666666666667,,,,,
185,190.67083333333332,2019-06-06 06:27:40.670833,45761,704.1666666666667,720.8333333333334,45695.0,45735,45787,216.66666666666669,166.66666666666666,45846.0,,354.1666666666667,,,,,
186,191.39166666666668,2019-06-06 06:27:41.391667,45934,720.8333333333334,1125.0,45868.0,45927,45960,137.5,245.83333333333331,46023.0,,370.83333333333337,,,,,
187,192.51666666666668,2019-06-06 06:27:42.516667,46204,1125.0,704.1666666666667,46138.0,46197,46212,62.5,245.83333333333331,46339.0,,562.5,,,,,
188,193.22083333333333,2019-06-06 06:27:43.220833,46373,704.1666666666667,1000.0,46327.0,46346,46399,220.83333333333331,79.16666666666666,46422.0,,204.16666666666666,,,,,
189,194.22083333333333,2019-06-06 06:27:44.220833,46613,1000.0,658.3333333333334,46552.0,46606,46639,137.5,225.0,46743.0,,541.6666666666666,,,,,
190,194.87916666666666,2019-06-06 06:27:44.879167,46771,658.3333333333334,679.1666666666667,46685.0,46744,46797,220.83333333333331,245.83333333333331,46884.0,,470.8333333333333,,,,,
191,195.55833333333334,2019-06-06 06:27:45.558333,46934,679.1666666666667,1070.8333333333333,46849.0,46908,46961,220.83333333333331,245.83333333333331,46991.0,,237.5,,,,,
192,196.62916666666666,2019-06-06 06:27:46.629167,47191,1070.8333333333333,712.5,47105.0,47164,47217,220.83333333333331,245.83333333333331,47274.0,,345.8333333333333,,,,,
193,197.34166666666667,2019-06-06 06:27:47.341667,47362,712.5,758.3333333333333,47277.0,47336,47389,220.83333333333331,245.83333333333331,47450.0,,366.66666666666663,,,,,
194,198.1,2019-06-06 06:27:48.100000,47544,758.3333333333333,1108.3333333333335,47478.0,47537,47570,137.5,245.83333333333331,47636.0,,383.33333333333337,,,,,
195,199.20833333333334,2019-06-06 06:27:49.208333,47810,1108.3333333333335,1645.8333333333333,47744.0,47803,47818,62.5,245.83333333333331,47923.0,,470.8333333333333,,,,,
196,200.85416666666666,2019-06-06 06:27:50.854167,48205,1645.8333333333333,1112.5,48119.0,48178,48231,220.83333333333331,245.83333333333331,48290.0,,354.1666666666667,,,,,
197,201.96666666666667,2019-06-06 06:27:51.966667,48472,1112.5,1062.5,48386.0,48445,48498,220.83333333333331,245.83333333333331,48589.0,,487.5,,,,,
198,203.02916666666667,2019-06-06 06:27:53.029167,48727,1062.5,704.1666666666667,48642.0,48701,48754,220.83333333333331,245.83333333333331,48812.0,,354.1666666666667,,,,,
199,203.73333333333332,2019-06-06 06:27:53.733333,48896,704.1666666666667,695.8333333333333,48811.0,48870,48923,220.83333333333331,245.83333333333331,48979.0,,345.8333333333333,,,,,
200,204.42916666666667,2019-06-06 06:27:54.429167,49063,695.8333333333333,733.3333333333333,48996.0,49055,49089,141.66666666666666,245.83333333333331,49151.0,,366.66666666666663,,,,,
201,205.1625,2019-06-06 06:27:55.162500,49239,733.3333333333333,1112.5,49172.0,49231,49266,145.83333333333334,245.83333333333331,49327.0,,366.66666666666663,,,,,
202,206.275,2019-06-06 06:27:56.275000,49506,1112.5,1083.3333333333333,49420.0,49479,49532,220.83333333333331,245.83333333333331,49595.0,,370.83333333333337,,,,,
203,207.35833333333332,2019-06-06 06:27:57.358333,49766,1083.3333333333333,1833.3333333333333,49680.0,49739,49792,220.83333333333331,245.83333333333331,49899.0,,554.1666666666667,,,,,
204,209.19166666666666,2019-06-06 06:27:59.191667,50206,1833.3333333333333,1791.6666666666667,50139.0,50199,50233,141.66666666666666,250.0,50242.0,,150.0,,,,,
205,210.98333333333332,2019-06-06 06:28:00.983333,50636,1791.6666666666667,562.5,50559.0,50618,50662,183.33333333333331,245.83333333333331,50740.0,,433.33333333333337,,,,,
206,211.54583333333332,2019-06-06 06:28:01.545833,50771,562.5,3158.333333333333,50686.0,50745,50798,220.83333333333331,245.83333333333331,50853.0,,341.6666666666667,,,,,
207,214.70416666666668,2019-06-06 06:28:04.704167,51529,3158.333333333333,708.3333333333334,,51503,51555,216.66666666666669,,51673.0,,600.0,,,,,
208,215.4125,2019-06-06 06:28:05.412500,51699,708.3333333333334,495.83333333333337,51629.0,51688,51724,150.0,245.83333333333331,51813.0,51837.0,475.0,575.0,620.8333333333334,737.6599195176224,696.4593932345612,100.0
209,215.90833333333333,2019-06-06 06:28:05.908333,51818,495.83333333333337,737.5,51770.0,51797,51826,120.83333333333333,112.5,51854.0,,150.0,,,,,
210,216.64583333333334,2019-06-06 06:28:06.645833,51995,737.5,758.3333333333333,51909.0,51968,52002,141.66666666666666,245.83333333333331,52139.0,,600.0,,,,,
211,217.40416666666667,2019-06-06 06:28:07.404167,52177,758.3333333333333,637.5,52108.0,52167,52203,150.0,245.83333333333331,52215.0,,158.33333333333331,,,,,
212,218.04166666666666,2019-06-06 06:28:08.041667,52330,637.5,966.6666666666666,52263.0,52323,52338,62.5,250.0,52407.0,,320.83333333333337,,,,,
213,219.00833333333333,2019-06-06 06:28:09.008333,52562,966.6666666666666,670.8333333333333,52476.0,52535,52588,220.83333333333331,245.83333333333331,52641.0,,329.1666666666667,,,,,
214,219.67916666666667,2019-06-06 06:28:09.679167,52723,670.8333333333333,1387.5,52638.0,52697,52750,220.83333333333331,245.83333333333331,52807.0,,350.0,,,,,
215,221.06666666666666,2019-06-06 06:28:11.066667,53056,1387.5,3045.8333333333335,52970.0,53029,53082,220.83333333333331,245.83333333333331,53192.0,,566.6666666666666,,,,,
216,224.1125,2019-06-06 06:28:14.112500,53787,3045.8333333333335,2379.166666666667,53726.0,53778,53813,145.83333333333334,216.66666666666669,53865.0,,325.0,,,,,
217,226.49166666666667,2019-06-06 06:28:16.491667,54358,2379.166666666667,870.8333333333334,54291.0,54351,54366,62.5,250.0,54490.0,,550.0,,,,,
218,227.3625,2019-06-06 06:28:17.362500,54567,870.8333333333334,625.0,54491.0,54541,54593,216.66666666666669,208.33333333333334,54650.0,54664.0,345.8333333333333,404.1666666666667,512.5,549.1947127712402,536.6801365400065,58.333333333333336
219,227.9875,2019-06-06 06:28:17.987500,54717,625.0,1033.3333333333335,54640.0,54690,54744,225.0,208.33333333333334,54760.0,,179.16666666666666,,,,,
220,229.02083333333334,2019-06-06 06:28:19.020833,54965,1033.3333333333335,466.6666666666667,,54939,54992,220.83333333333331,,55023.0,,241.66666666666666,,,,,
221,229.4875,2019-06-06 06:28:19.487500,55077,466.6666666666667,679.1666666666667,55027.0,55050,55103,220.83333333333331,95.83333333333334,55113.0,,150.0,,,,,
222,230.16666666666666,2019-06-06 06:28:20.166667,55240,679.1666666666667,1041.6666666666667,55179.0,55213,55266,220.83333333333331,141.66666666666666,55288.0,,200.0,,,,,
223,231.20833333333334,2019-06-06 06:28:21.208333,55490,1041.6666666666667,1391.6666666666665,55405.0,55464,55516,216.66666666666669,245.83333333333331,55603.0,,470.8333333333333,,,,,
224,232.6,2019-06-06 06:28:22.600000,55824,1391.6666666666665,4066.6666666666665,55738.0,55797,55850,220.83333333333331,245.83333333333331,55917.0,,387.5,,,,,
225,236.66666666666666,2019-06-06 06:28:26.666667,56800,4066.6666666666665,750.0,56714.0,56773,56826,220.83333333333331,245.83333333333331,56889.0,,370.83333333333337,,,,,
226,237.41666666666666,2019-06-06 06:28:27.416667,56980,750.0,1133.3333333333333,56894.0,56953,57006,220.83333333333331,245.83333333333331,57123.0,,595.8333333333334,,,,,
227,238.55,2019-06-06 06:28:28.550000,57252,1133.3333333333333,591.6666666666666,57166.0,57225,57278,220.83333333333331,245.83333333333331,57396.0,,600.0,,,,,
228,239.14166666666668,2019-06-06 06:28:29.141667,57394,591.6666666666666,575.0,57307.0,57367,57419,216.66666666666669,250.0,57431.0,,154.16666666666669,,,,,
229,239.71666666666667,2019-06-06 06:28:29.716667,57532,575.0,695.8333333333333,57493.0,57510,57556,191.66666666666669,70.83333333333333,57570.0,,158.33333333333331,,,,,
230,240.4125,2019-06-06 06:28:30.412500,57699,695.8333333333333,766.6666666666667,57626.0,57673,57726,220.83333333333331,195.83333333333334,57827.0,,533.3333333333334,,,,,
231,241.17916666666667,2019-06-06 06:28:31.179167,57883,766.6666666666667,1175.0,57808.0,57867,57910,179.16666666666666,245.83333333333331,57919.0,,150.0,,,,,
232,242.35416666666666,2019-06-06 06:28:32.354167,58165,1175.0,741.6666666666667,58079.0,58138,58192,225.0,245.83333333333331,58211.0,,191.66666666666669,,,,,
233,243.09583333333333,2019-06-06 06:28:33.095833,58343,741.6666666666667,1162.5,58272.0,58317,58370,220.83333333333331,187.5,58434.0,,379.16666666666663,,,,,
234,244.25833333333333,2019-06-06 06:28:34.258333,58622,1162.5,808.3333333333334,58536.0,58595,58648,220.83333333333331,245.83333333333331,58719.0,,404.1666666666667,,,,,
235,245.06666666666666,2019-06-06 06:28:35.066667,58816,808.3333333333334,791.6666666666666,58731.0,58790,58842,216.66666666666669,245.83333333333331,58911.0,,395.8333333333333,,,,,
236,245.85833333333332,2019-06-06 06:28:35.858333,59006,791.6666666666666,1191.6666666666667,58921.0,58980,59032,216.66666666666669,245.83333333333331,59101.0,,395.8333333333333,,,,,
237,247.05,2019-06-06 06:28:37.050000,59292,1191.6666666666667,770.8333333333334,59226.0,59285,59318,137.5,245.83333333333331,59384.0,,383.33333333333337,,,,,
238,247.82083333333333,2019-06-06 06:28:37.820833,59477,770.8333333333334,775.0,59391.0,59450,59503,220.83333333333331,245.83333333333331,59570.0,,387.5,,,,,
239,248.59583333333333,2019-06-06 06:28:38.595833,59663,775.0,766.6666666666667,59578.0,59637,59689,216.66666666666669,245.83333333333331,59755.0,,383.33333333333337,,,,,
240,249.3625,2019-06-06 06:28:39.362500,59847,766.6666666666667,750.0,59774.0,59821,59873,216.66666666666669,195.83333333333334,59938.0,,379.16666666666663,,,,,
241,250.1125,2019-06-06 06:28:40.112500,60027,750.0,729.1666666666666,59944.0,60001,60035,141.66666666666666,237.5,60168.0,,587.5,,,,,
242,250.84166666666667,2019-06-06 06:28:40.841667,60202,729.1666666666666,666.6666666666666,60137.0,60196,60229,137.5,245.83333333333331,60315.0,,470.8333333333333,,,,,
243,251.50833333333333,2019-06-06 06:28:41.508333,60362,666.6666666666666,1079.1666666666665,60276.0,60336,60389,220.83333333333331,250.0,60443.0,,337.5,,,,,
244,252.5875,2019-06-06 06:28:42.587500,60621,1079.1666666666665,783.3333333333334,60571.0,60594,60647,220.83333333333331,95.83333333333334,60714.0,,387.5,,,,,
245,253.37083333333334,2019-06-06 06:28:43.370833,60809,783.3333333333334,1162.5,60732.0,60783,60835,216.66666666666669,212.5,60902.0,,387.5,,,,,
246,254.53333333333333,2019-06-06 06:28:44.533333,61088,1162.5,775.0,61022.0,61081,61114,137.5,245.83333333333331,61181.0,,387.5,,,,,
247,255.30833333333334,2019-06-06 06:28:45.308333,61274,775.0,1133.3333333333333,61208.0,61267,61300,137.5,245.83333333333331,61366.0,,383.33333333333337,,,,,
248,256.44166666666666,2019-06-06 06:28:46.441667,61546,1133.3333333333333,762.5,61479.0,61538,61572,141.66666666666666,245.83333333333331,61637.0,,379.16666666666663,,,,,
249,257.20416666666665,2019-06-06 06:28:47.204167,61729,762.5,766.6666666666667,61643.0,61702,61755,220.83333333333331,245.83333333333331,61820.0,,379.16666666666663,,,,,
250,257.97083333333336,2019-06-06 06:28:47.970833,61913,766.6666666666667,1525.0,61847.0,61906,61939,137.5,245.83333333333331,62006.0,,387.5,,,,,
251,259.49583333333334,2019-06-06 06:28:49.495833,62279,1525.0,1104.1666666666667,62212.0,62271,62305,141.66666666666666,245.83333333333331,62368.0,,370.83333333333337,,,,,
252,260.6,2019-06-06 06:28:50.600000,62544,1104.1666666666667,3937.5,62477.0,62536,62570,141.66666666666666,245.83333333333331,62630.0,,358.3333333333333,,,,,
253,264.5375,2019-06-06 06:28:54.537500,63489,3937.5,670.8333333333333,63404.0,63463,63516,220.83333333333331,245.83333333333331,63601.0,,466.6666666666667,,,,,
254,265.2083333333333,2019-06-06 06:28:55.208333,63650,670.8333333333333,687.5,63564.0,63623,63676,220.83333333333331,245.83333333333331,63780.0,,541.6666666666666,,,,,
255,265.8958333333333,2019-06-06 06:28:55.895833,63815,687.5,675.0,63730.0,63789,63841,216.66666666666669,245.83333333333331,63944.0,,537.5,,,,,
256,266.5708333333333,2019-06-06 06:28:56.570833,63977,675.0,1358.3333333333335,63891.0,63950,64003,220.83333333333331,245.83333333333331,64026.0,,204.16666666666666,,,,,
257,267.9291666666667,2019-06-06 06:28:57.929167,64303,1358.3333333333335,683.3333333333334,64216.0,64276,64329,220.83333333333331,250.0,64415.0,,466.6666666666667,,,,,
258,268.6125,2019-06-06 06:28:58.612500,64467,683.3333333333334,3300.0,64399.0,64458,64493,145.83333333333334,245.83333333333331,64607.0,,583.3333333333334,,,,,
259,271.9125,2019-06-06 06:29:01.912500,65259,3300.0,708.3333333333334,65174.0,65233,65285,216.66666666666669,245.83333333333331,65343.0,,350.0,,,,,
260,272.62083333333334,2019-06-06 06:29:02.620833,65429,708.3333333333334,1425.0,65364.0,65403,65455,216.66666666666669,162.5,65516.0,,362.5,,,,,
261,274.04583333333335,2019-06-06 06:29:04.045833,65771,1425.0,1020.8333333333333,65685.0,65744,65797,220.83333333333331,245.83333333333331,65885.0,,475.0,,,,,
262,275.06666666666666,2019-06-06 06:29:05.066667,66016,1020.8333333333333,1037.5,65931.0,65990,66042,216.66666666666669,245.83333333333331,66147.0,,545.8333333333333,,,,,
263,276.1041666666667,2019-06-06 06:29:06.104167,66265,1037.5,829.1666666666667,66197.0,66238,66292,225.0,170.83333333333334,66409.0,,600.0,,,,,
264,276.93333333333334,2019-06-06 06:29:06.933333,66464,829.1666666666667,541.6666666666666,66378.0,66437,66489,216.66666666666669,245.83333333333331,66596.0,,550.0,,,,,
265,277.475,2019-06-06 06:29:07.475000,66594,541.6666666666666,620.8333333333334,66508.0,66568,66600,133.33333333333334,250.0,66631.0,,154.16666666666669,,,,,
266,278.09583333333336,2019-06-06 06:29:08.095833,66743,620.8333333333334,1033.3333333333335,66656.0,66716,66754,158.33333333333331,250.0,66779.0,,150.0,,,,,
267,279.12916666666666,2019-06-06 06:29:09.129167,66991,1033.3333333333335,3425.0,66946.0,66975,67018,179.16666666666666,120.83333333333333,67027.0,,150.0,,,,,
268,282.5541666666667,2019-06-06 06:29:12.554167,67813,3425.0,766.6666666666667,67727.0,67786,67839,220.83333333333331,245.83333333333331,67907.0,,391.6666666666667,,,,,
269,283.3208333333333,2019-06-06 06:29:13.320833,67997,766.6666666666667,720.8333333333334,67911.0,67970,68023,220.83333333333331,245.83333333333331,68083.0,,358.3333333333333,,,,,
270,284.0416666666667,2019-06-06 06:29:14.041667,68170,720.8333333333334,704.1666666666667,68085.0,68144,68196,216.66666666666669,245.83333333333331,68254.0,,350.0,,,,,
271,284.74583333333334,2019-06-06 06:29:14.745833,68339,704.1666666666667,1979.1666666666667,68255.0,68314,68365,212.5,245.83333333333331,68481.0,,591.6666666666666,,,,,
272,286.725,2019-06-06 06:29:16.725000,68814,1979.1666666666667,1691.6666666666667,68728.0,68787,68840,220.83333333333331,245.83333333333331,68895.0,,337.5,,,,,
273,288.4166666666667,2019-06-06 06:29:18.416667,69220,1691.6666666666667,7908.333333333333,69135.0,69194,69247,220.83333333333331,245.83333333333331,69304.0,,350.0,,,,,
274,296.325,2019-06-06 06:29:26.325000,71118,7908.333333333333,1016.6666666666666,71051.0,71110,71144,141.66666666666666,245.83333333333331,71231.0,,470.8333333333333,,,,,
275,297.34166666666664,2019-06-06 06:29:27.341667,71362,1016.6666666666666,691.6666666666666,71276.0,71335,71388,220.83333333333331,245.83333333333331,71445.0,,345.8333333333333,,,,,
276,298.03333333333336,2019-06-06 06:29:28.033333,71528,691.6666666666666,733.3333333333333,71443.0,71502,71555,220.83333333333331,245.83333333333331,71615.0,,362.5,,,,,
277,298.76666666666665,2019-06-06 06:29:28.766667,71704,733.3333333333333,1075.0,71654.0,71677,71730,220.83333333333331,95.83333333333334,71791.0,,362.5,,,,,
278,299.84166666666664,2019-06-06 06:29:29.841667,71962,1075.0,695.8333333333333,71915.0,71935,71988,220.83333333333331,83.33333333333333,72015.0,,220.83333333333331,,,,,
279,300.5375,2019-06-06 06:29:30.537500,72129,695.8333333333333,983.3333333333333,72050.0,72109,72137,116.66666666666667,245.83333333333331,72208.0,72231.0,329.1666666666667,425.0,508.3333333333333,609.390913477664,573.6497990905932,95.83333333333334
280,301.5208333333333,2019-06-06 06:29:31.520833,72365,983.3333333333333,1070.8333333333333,72290.0,72338,72391,220.83333333333331,200.0,72446.0,,337.5,,,,,
281,302.59166666666664,2019-06-06 06:29:32.591667,72622,1070.8333333333333,695.8333333333333,72536.0,72595,72648,220.83333333333331,245.83333333333331,72755.0,,554.1666666666667,,,,,
282,303.2875,2019-06-06 06:29:33.287500,72789,695.8333333333333,1325.0,72721.0,72780,72815,145.83333333333334,245.83333333333331,72900.0,,462.5,,,,,
283,304.6125,2019-06-06 06:29:34.612500,73107,1325.0,1045.8333333333335,73042.0,73101,73115,58.333333333333336,245.83333333333331,73190.0,,345.8333333333333,,,,,
284,305.65833333333336,2019-06-06 06:29:35.658333,73358,1045.8333333333335,1754.1666666666667,73295.0,73348,73367,79.16666666666666,220.83333333333331,73443.0,,354.1666666666667,,,,,
285,307.4125,2019-06-06 06:29:37.412500,73779,1754.1666666666667,562.5,73709.0,73768,73805,154.16666666666669,245.83333333333331,73915.0,,566.6666666666666,,,,,
286,307.975,2019-06-06 06:29:37.975000,73914,562.5,4916.666666666667,73843.0,73902,73934,133.33333333333334,245.83333333333331,73955.0,,170.83333333333334,,,,,
287,312.89166666666665,2019-06-06 06:29:42.891667,75094,4916.666666666667,683.3333333333334,,75068,75120,216.66666666666669,,75130.0,,150.0,,,,,
288,313.575,2019-06-06 06:29:43.575000,75258,683.3333333333334,670.8333333333333,75172.0,75231,75284,220.83333333333331,245.83333333333331,75294.0,,150.0,,,,,
289,314.24583333333334,2019-06-06 06:29:44.245833,75419,670.8333333333333,1258.3333333333333,75368.0,75392,75446,225.0,100.0,75459.0,,166.66666666666666,,,,,
290,315.50416666666666,2019-06-06 06:29:45.504167,75721,1258.3333333333333,683.3333333333334,75648.0,75695,75748,220.83333333333331,195.83333333333334,75802.0,,337.5,,,,,
291,316.1875,2019-06-06 06:29:46.187500,75885,683.3333333333334,750.0,75800.0,75859,75912,220.83333333333331,245.83333333333331,75974.0,,370.83333333333337,,,,,
292,316.9375,2019-06-06 06:29:46.937500,76065,750.0,1141.6666666666665,75980.0,76039,76091,216.66666666666669,245.83333333333331,76156.0,,379.16666666666663,,,,,
293,318.07916666666665,2019-06-06 06:29:48.079167,76339,1141.6666666666665,708.3333333333334,76253.0,76312,76366,225.0,245.83333333333331,76483.0,,600.0,,,,,
294,318.7875,2019-06-06 06:29:48.787500,76509,708.3333333333334,591.6666666666666,76424.0,76483,76535,216.66666666666669,245.83333333333331,76651.0,,591.6666666666666,,,,,
295,319.37916666666666,2019-06-06 06:29:49.379167,76651,591.6666666666666,870.8333333333334,,76624,76678,225.0,,76687.0,,150.0,,,,,
296,320.25,2019-06-06 06:29:50.250000,76860,870.8333333333334,1058.3333333333333,76803.0,76833,76886,220.83333333333331,125.0,77004.0,,600.0,,,,,
297,321.30833333333334,2019-06-06 06:29:51.308333,77114,1058.3333333333333,1204.1666666666665,77028.0,77087,77140,220.83333333333331,245.83333333333331,77258.0,,600.0,,,,,
298,322.5125,2019-06-06 06:29:52.512500,77403,1204.1666666666665,495.83333333333337,,77376,77430,225.0,,77439.0,,150.0,,,,,
299,323.0083333333333,2019-06-06 06:29:53.008333,77522,495.83333333333337,658.3333333333334,77436.0,77495,77548,220.83333333333331,245.83333333333331,77558.0,,150.0,,,,,
300,323.6666666666667,2019-06-06 06:29:53.666667,77680,658.3333333333334,704.1666666666667,77595.0,77654,77707,220.83333333333331,245.83333333333331,77731.0,,212.5,,,,,
301,324.37083333333334,2019-06-06 06:29:54.370833,77849,704.1666666666667,725.0,77764.0,77823,77876,220.83333333333331,245.83333333333331,77937.0,,366.66666666666663,,,,,
302,325.09583333333336,2019-06-06 06:29:55.095833,78023,725.0,720.8333333333334,77937.0,77996,78049,220.83333333333331,245.83333333333331,78109.0,,358.3333333333333,,,,,
303,325.81666666666666,2019-06-06 06:29:55.816667,78196,720.8333333333334,1408.3333333333335,78110.0,78169,78222,220.83333333333331,245.83333333333331,78280.0,,350.0,,,,,
304,327.225,2019-06-06 06:29:57.225000,78534,1408.3333333333335,6512.5,78488.0,78508,78560,216.66666666666669,83.33333333333333,78617.0,,345.8333333333333,,,,,
305,333.7375,2019-06-06 06:30:03.737500,80097,6512.5,666.6666666666666,80050.0,80071,80123,216.66666666666669,87.5,80208.0,,462.5,,,,,
306,334.40416666666664,2019-06-06 06:30:04.404167,80257,666.6666666666666,1016.6666666666666,80178.0,80234,80283,204.16666666666666,233.33333333333334,80386.0,,537.5,,,,,
307,335.42083333333335,2019-06-06 06:30:05.420833,80501,1016.6666666666666,704.1666666666667,80456.0,80475,80527,216.66666666666669,79.16666666666666,80584.0,,345.8333333333333,,,,,
308,336.125,2019-06-06 06:30:06.125000,80670,704.1666666666667,725.0,80584.0,80643,80696,220.83333333333331,245.83333333333331,80755.0,,354.1666666666667,,,,,
309,336.85,2019-06-06 06:30:06.850000,80844,725.0,745.8333333333334,80775.0,80817,80870,220.83333333333331,175.0,80932.0,,366.66666666666663,,,,,
310,337.59583333333336,2019-06-06 06:30:07.595833,81023,745.8333333333334,2295.8333333333335,80972.0,80996,81031,145.83333333333334,100.0,81114.0,,379.16666666666663,,,,,
311,339.89166666666665,2019-06-06 06:30:09.891667,81574,2295.8333333333335,1445.8333333333333,81522.0,81548,81600,216.66666666666669,108.33333333333334,81710.0,,566.6666666666666,,,,,
312,341.3375,2019-06-06 06:30:11.337500,81921,1445.8333333333333,1425.0,81873.0,81894,81947,220.83333333333331,87.5,82009.0,,366.66666666666663,,,,,
313,342.7625,2019-06-06 06:30:12.762500,82263,1425.0,720.8333333333334,82178.0,82237,82289,216.66666666666669,245.83333333333331,82348.0,,354.1666666666667,,,,,
314,343.48333333333335,2019-06-06 06:30:13.483333,82436,720.8333333333334,1758.3333333333333,82351.0,82410,82462,216.66666666666669,245.83333333333331,82523.0,,362.5,,,,,
315,345.2416666666667,2019-06-06 06:30:15.241667,82858,1758.3333333333333,1375.0,82773.0,82832,82884,216.66666666666669,245.83333333333331,82908.0,,208.33333333333334,,,,,
316,346.6166666666667,2019-06-06 06:30:16.616667,83188,1375.0,670.8333333333333,83102.0,83161,83214,220.83333333333331,245.83333333333331,83299.0,,462.5,,,,,
